"livreID","ASIN","Titre","DetailPage","ImgLivre","EAN","ISBN","DescriptionSource","Description"
"80","229030641X","Amkoullel, l'enfant Peul","https://www.amazon.fr/Amkoullel-lenfant-Peul-Amadou-Hampate/dp/229030641X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51L%2BPSxQwtL.jpg","9782290306413","229030641X","Amazon.fr","En 1991, Théodore Monod écrivait à propos d'Amadou Hampâté Bâ : Puissent ceux qui le découvriront... se sentir moralement enrichis et fortifiés par la découverte de celui qui fut à la fois un sage, un savant et un spirituel... Hampâté Bâ venait de mourir. Et à travers lui, le formidable témoignage d'un penseur et conteur du Mali qui avait su reprendre à son compte les traditions d'oralité de son pays. Dès l'enfance, nous étions entraînés à observer, à regarder, à écouter, si bien que tout événement s'inscrivait dans notre mémoire comme dans une cire vierge. Pour raconter l'enfance en son pays, l'auteur choisit d'évoquer la savane ouest-africaine, la brousse dévorée par le soleil, battue par les tornades, griffée par le fleuve Niger qui traverse le pays. Au centre de son récit : le royaume de Bandiagra au début du siècle, régi par un islam sévère qui encadre la vie des jeunes enfants. L'auteur y grandit dans le respect de deux principes fondamentaux : l'honneur et le respect maternel. Un enfant peut désobéir à son père mais jamais à sa mère. Il faut souligner le talent narratif de l'auteur qui explose littéralement à travers ce récit de son enfance et de son adolescence malienne. Amadou Hampâté Bâ, qui demeure avant tout un magnifique conteur, y décrit avec force humour (mais aussi horreur) les événements drôles ou terribles qui ont façonné son pays... et sa personnalité. --Stellio Paris"
"81","2842612892","Une si longue lettre","https://www.amazon.fr/Une-si-longue-lettre-Mariama/dp/2842612892?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/51WgHoL%2BmTL.jpg","9782842612894","2842612892","NULL","NULL"
"82","2369141212","En étrange pays","https://www.amazon.fr/En-%C3%A9trange-pays-Karel-Schoeman/dp/2369141212?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/41afRAd1XgL.jpg","9782369141211","2369141212","NULL","NULL"
"83","2264036931","L'Aventure ambiguë","https://www.amazon.fr/LAventure-ambigu%C3%AB-Cheikh-Hamidou-Kane/dp/2264036931?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/51E4723u1nL.jpg","9782264036933","2264036931","NULL","NULL"
"84","2264017589","L'Etrange destin de Wangrin","https://www.amazon.fr/LEtrange-destin-Wangrin-Amadou-Hampat%C3%A9/dp/2264017589?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/51FrnaP%2B%2BYL.jpg","9782264017581","2264017589","NULL","NULL"
"85","2266245813","Les bouts de bois de Dieu","https://www.amazon.fr/bouts-bois-Dieu-Sembene-OUSMANE/dp/2266245813?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/51vb1-kBxXL.jpg","9782266245814","2266245813","NULL","NULL"
"86","2708700782","Soundjata, ou, L'épopée mandingue / Djibril Tamsir Niane","https://www.amazon.fr/Soundjata-L%C3%A9pop%C3%A9e-mandingue-Djibril-Tamsir/dp/2708700782?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag","https://images-eu.ssl-images-amazon.com/images/I/41rsIx4SOQL.jpg","9782708700789","2708700782","NULL","NULL"
"87","2266095501","Contes initiatiques peuls","https://www.amazon.fr/Contes-initiatiques-peuls-Amadou-HAMPATE/dp/2266095501?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr","https://images-eu.ssl-images-amazon.com/images/I/51qJRNXMH2L.jpg","9782266095501","2266095501","NULL","NULL"
"88","2020562332","Disgrâce","https://www.amazon.fr/Disgr%C3%A2ce-John-Maxwell-Coetzee/dp/2020562332?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/41JBsRXRXIL.jpg","9782020562331","2020562332","NULL","NULL"
"89","2020416379","En attendant le vote des bêtes sauvages","https://www.amazon.fr/En-attendant-vote-b%C3%AAtes-sauvages/dp/2020416379?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51DD6dRhuyL.jpg","9782020416375","2020416379","Amazon.fr","En un quart de siècle, il n'a publié que trois romans. Pourtant, depuis Les Soleils des indépendances, son premier livre paru en 1975, Ahmadou Kourouma, né en 1927 en Côte d'Ivoire, est considéré comme un classique de la littérature africaine. En attendant le vote des bêtes sauvages fait le portrait d'un certain président Koyaga en qui il est facile de reconnaître bon nombre de dictateurs africains. Au cours de six veillées, il écoute ravi ses louanges chantées par son griot. Koyaga est trop imbu de lui-même pour s'apercevoir que ces éloges sont ambigus et dissimulent à peine des critiques féroces. Mais le livre de Kourouma n'est pas un pamphlet politique. Il démonte avec subtilité les contradictions entre un discours technocratique souvent creux et le profond attachement aux croyances d'une Afrique plusieurs fois millénaire. Contradictions sensibles dans la langue étonnante du romancier qui s'emploie, non sans humour, à exprimer en français la logique et les structures de la culture malinké dont il est originaire. En attendant le vote des bêtes sauvages a obtenu le prix de Livre Inter 1999. --Gérard Meudal"
"90","2020687305","Contes des sages d'Afrique","https://www.amazon.fr/Contes-sages-dAfrique-Amadou-Hamp%C3%A2t%C3%A9/dp/2020687305?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arton","https://images-eu.ssl-images-amazon.com/images/I/51q7BMWMhbL.jpg","9782020687300","2020687305","NULL","NULL"
"91","2290315850","Oui mon commandant !","https://www.amazon.fr/Oui-mon-commandant-Amadou-Hamp%C3%A2t%C3%A9/dp/2290315850?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/51ZqPS6TG5L.jpg","9782290315859","2290315850","NULL","NULL"
"92","2708705687","Le Pauvre Christ de Bomba","https://www.amazon.fr/Pauvre-Christ-Bomba-Beti/dp/2708705687?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2","https://images-eu.ssl-images-amazon.com/images/I/51ZEai3arDL.jpg","9782708705685","2708705687","NULL","NULL"
"93","2266169289","Une vie de boy","https://www.amazon.fr/Une-vie-boy-Ferdinand-OYONO/dp/2266169289?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=","https://images-eu.ssl-images-amazon.com/images/I/51AyMhl7XjL.jpg","9782266169288","2266169289","NULL","NULL"
"94","2708702874","Sous l'orage (Kany): Roman ; suivi de, La mort de Chaka : pièce en cinq tableaux","https://www.amazon.fr/Sous-lorage-Kany-Roman-tableaux/dp/2708702874?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkC","https://images-eu.ssl-images-amazon.com/images/I/41Gk5sCYQ4L.jpg","9782708702875","2708702874","NULL","NULL"
"95","2350741842","Nouvelles de Madagascar","https://www.amazon.fr/Nouvelles-Madagascar-Raharimanana/dp/2350741842?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51-qHgHKVmL.jpg","9782350741840","2350741842","NULL","NULL"
"96","2708707450","Le Pleurer-Rire","https://www.amazon.fr/Pleurer-Rire-Henri-Lopes/dp/2708707450?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2","https://images-eu.ssl-images-amazon.com/images/I/41VKVY%2Be5GL.jpg","9782708707450","2708707450","NULL","NULL"
"97","2373801086","Contes et légendes du Bénin","https://www.amazon.fr/Contes-l%C3%A9gendes-B%C3%A9nin-Beno%C3%AEt-Maire/dp/2373801086?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=ar","https://images-eu.ssl-images-amazon.com/images/I/5198vFKFDCL.jpg","9782373801088","2373801086","NULL","NULL"
"98","2708708031","Le Baobab fou","https://www.amazon.fr/Baobab-fou-Ken-BUGUL/dp/2708708031?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&cam","https://images-eu.ssl-images-amazon.com/images/I/51sajgBB1FL.jpg","9782708708037","2708708031","NULL","NULL"
"99","2708706381","Mbaam dictateur","https://www.amazon.fr/Mbaam-dictateur-Cheik-Aliou-Ndao/dp/2708706381?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/5142W2JJMJL.jpg","9782708706385","2708706381","NULL","NULL"
"100","2266157884","Petit Bodiel","https://www.amazon.fr/Petit-Bodiel-Amadou-HAMPATE-BA/dp/2266157884?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/51814042MhL.jpg","9782266157889","2266157884","NULL","NULL"
"101","2264018089","Les termitières de la savane","https://www.amazon.fr/termiti%C3%A8res-savane-Chinua-Achebe/dp/2264018089?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/61ug4J%2BV9KL.jpg","9782264018083","2264018089","NULL","NULL"
"102","2708707302","Riwan, ou, Le chemin de sable","https://www.amazon.fr/Riwan-chemin-sable-Ken-Bugul/dp/2708707302?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/51Bq6Z3CpaL.jpg","9782708707306","2708707302","NULL","NULL"
"103","2020798344","L'Aîné des orphelins","https://www.amazon.fr/LA%C3%AEn%C3%A9-orphelins-Tierno-Monenembo/dp/2020798344?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/51OdES1dePL.jpg","9782020798341","2020798344","NULL","NULL"
"104","2296076343","Le cultivateur et le djinn : Contes bilingues wolof-français","https://www.amazon.fr/cultivateur-djinn-Contes-bilingues-wolof-fran%C3%A7ais/dp/2296076343?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&t","https://images-eu.ssl-images-amazon.com/images/I/51bIobWmXML.jpg","9782296076341","2296076343","NULL","NULL"
"105","222110269X","ROUTE DE LA FAIM","https://www.amazon.fr/ROUTE-FAIM-BEN-OKRI/dp/222110269X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&camp","https://images-eu.ssl-images-amazon.com/images/I/51zRfPmaC6L.jpg","9782221102695","222110269X","NULL","NULL"
"106","2708700251","Le Pagne noir","https://www.amazon.fr/Pagne-noir-Dadie/dp/2708700251?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&camp=20","https://images-eu.ssl-images-amazon.com/images/I/51Z7DulgtWL.jpg","9782708700253","2708700251","NULL","NULL"
"107","2708708783","Les Interpretes","https://www.amazon.fr/Interpretes-Wole-Soyinka/dp/2708708783?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2","https://images-eu.ssl-images-amazon.com/images/I/51EIh34mzXL.jpg","9782708708785","2708708783","NULL","NULL"
"108","2020349647","Monné, outrages et défis","https://www.amazon.fr/Monn%C3%A9-outrages-d%C3%A9fis-Ahmadou-Kourouma/dp/2020349647?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=arto","https://images-eu.ssl-images-amazon.com/images/I/51KPtArDIQL.jpg","9782020349642","2020349647","NULL","NULL"
"109","284304779X","Le messie du Darfour","https://www.amazon.fr/messie-Darfour-Abdelaziz-Baraka-Sakin/dp/284304779X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51Dr%2BAK1ehL.jpg","9782843047794","284304779X","NULL","NULL"
"110","B00SBAR1YY","Aya de Yopougon (Tome 6)","https://www.amazon.fr/Aya-Yopougon-6-Marguerite-Abouet-ebook/dp/B00SBAR1YY?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/61xAU%2BxeA9L.jpg","NULL","NULL","NULL","NULL"
"111","2747302105","La parenthèse de sang","https://www.amazon.fr/parenth%C3%A8se-sang-Labou-Tansi-Sony/dp/2747302105?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21","https://images-eu.ssl-images-amazon.com/images/I/51SN2CJRANL.jpg","9782747302104","2747302105","NULL","NULL"
"112","2747561461","Quand les animaux parlaient dans la savane : Contes du Kenya","https://www.amazon.fr/Quand-animaux-parlaient-dans-savane/dp/2747561461?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/517G1WQRZ7L.jpg","9782747561464","2747561461","NULL","NULL"
"113","2266230735","Il n'y a pas de petite querelle","https://www.amazon.fr/ny-pas-petite-querelle/dp/2266230735?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&c","https://images-eu.ssl-images-amazon.com/images/I/51DDE8sbWGL.jpg","9782266230735","2266230735","NULL","NULL"
"114","2742782109","L'amour et l'oubli","https://www.amazon.fr/Lamour-loubli-Andre-Brink/dp/2742782109?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm","https://images-eu.ssl-images-amazon.com/images/I/417QgzDcGzL.jpg","9782742782109","2742782109","NULL","NULL"
"115","2842613686","Le Temps de Tamango","https://www.amazon.fr/Temps-Tamango-Boubacar-Boris-Diop/dp/2842613686?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&lin","https://images-eu.ssl-images-amazon.com/images/I/51VNKJPVDFL.jpg","9782842613686","2842613686","NULL","NULL"
"116","2742731032","Sur les traces d'Amkoullel l'enfant peul","https://www.amazon.fr/Sur-traces-dAmkoullel-lenfant-peul/dp/2742731032?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/51gdO33SqGL.jpg","9782742731039","2742731032","NULL","NULL"
"117","2070715876","Ma grand-mère Bantoue et mes ancêtres les Gaulois","https://www.amazon.fr/grand-m%C3%A8re-Bantoue-mes-anc%C3%AAtres-Gaulois/dp/2070715876?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=ar","https://images-eu.ssl-images-amazon.com/images/I/41G2PBZD4DL.jpg","9782070715879","2070715876","NULL","NULL"
"118","2070140261","Il nous faut de nouveaux noms","https://www.amazon.fr/nous-faut-nouveaux-noms/dp/2070140261?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=xm2&","https://images-eu.ssl-images-amazon.com/images/I/51T4rEMGinL.jpg","9782070140268","2070140261","NULL","NULL"
"119","2070768732","Le Long désir","https://www.amazon.fr/Long-d%C3%A9sir-Ananda-Devi/dp/2070768732?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=","https://images-eu.ssl-images-amazon.com/images/I/412bmBpEjiL.jpg","9782070768738","2070768732","NULL","NULL"
"120","2267021129","Contes de la liberté","https://www.amazon.fr/Contes-libert%C3%A9-Ben-Okri/dp/2267021129?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode","https://images-eu.ssl-images-amazon.com/images/I/416Q2vWBiSL.jpg","9782267021127","2267021129","NULL","NULL"
"121","2708706187","Un nègre à Paris","https://www.amazon.fr/n%C3%A8gre-%C3%A0-Paris-Dadie/dp/2708706187?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/41R11TACTWL.jpg","9782708706187","2708706187","NULL","NULL"
"122","2708704796","L'Afrique noire précoloniale : Etude comparée des systèmes politiques et sociaux de l'Europe et de l'Afrique Noire, de l'Antiqui","https://www.amazon.fr/LAfrique-noire-pr%C3%A9coloniale-politiques-lAntiquit%C3%A9/dp/2708704796?SubscriptionId=AKIAJGGEZEDCGVLJY","https://images-eu.ssl-images-amazon.com/images/I/41X7TTV8GYL.jpg","9782708704794","2708704796","NULL","NULL"
"123","273849661X","Bangui raconte : contes de Centrafrique","https://www.amazon.fr/Bangui-raconte-Centrafrique-Pierre-Saulnier/dp/273849661X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/41k-RGSs3eL.jpg","9782738496614","273849661X","NULL","NULL"
"124","2742742212","Sozaboy : Pétit minitaire","https://www.amazon.fr/Sozaboy-P%C3%A9tit-minitaire-Ken-Saro-Wiwa/dp/2742742212?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaute","https://images-eu.ssl-images-amazon.com/images/I/41B8QN3NKJL.jpg","9782742742219","2742742212","NULL","NULL"
"125","2747302202","Anthologie africaine d'expression française, tome 1 : Le roman et la nouvelle","https://www.amazon.fr/Anthologie-africaine-dexpression-fran%C3%A7aise-nouvelle/dp/2747302202?SubscriptionId=AKIAJGGEZEDCGVLJYVUA","https://images-eu.ssl-images-amazon.com/images/I/51esgOw9t5L.jpg","9782747302203","2747302202","NULL","NULL"
"126","2845866232","Contes et légendes du Bénin","https://www.amazon.fr/Contes-l%C3%A9gendes-B%C3%A9nin-Isra%C3%ABl-Mensah/dp/2845866232?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=a","https://images-eu.ssl-images-amazon.com/images/I/41ksNNaeGBL.jpg","9782845866232","2845866232","NULL","NULL"
"127","235074163X","Nouvelles du Sénégal","https://www.amazon.fr/Nouvelles-S%C3%A9n%C3%A9gal-Nafissatou-Dia-Diouf/dp/235074163X?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=art","https://images-eu.ssl-images-amazon.com/images/I/61e%2BjY7EwmL.jpg","9782350741635","235074163X","NULL","NULL"
"128","2708705717","Contes gabonais","https://www.amazon.fr/Contes-gabonais-Andr%C3%A9-Raponda-Walker/dp/2708705717?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51QNH635VTL.jpg","9782708705715","2708705717","NULL","NULL"
"129","2020864770","Elizabeth Costello.","https://www.amazon.fr/Elizabeth-Costello-J-m-Coetzee/dp/2020864770?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/51QNj2Jil6L.jpg","9782020864770","2020864770","NULL","NULL"
"130","2020258064","Soufrières","https://www.amazon.fr/Soufri%C3%A8res-Daniel-Maximin/dp/2020258064?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCo","https://images-eu.ssl-images-amazon.com/images/I/41G37F3N3TL.jpg","9782020258067","2020258064","NULL","NULL"
"131","2708702777","Le cercle des tropiques: Roman","https://www.amazon.fr/cercle-tropiques-Roman-Alioum-Fantour%C3%A9/dp/2708702777?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonaut","https://images-eu.ssl-images-amazon.com/images/I/51iubVT-T3L.jpg","9782708702776","2708702777","NULL","NULL"
"132","2296966977","Defi Couples Mixtes en Cote d'Ivoire","https://www.amazon.fr/Defi-Couples-Mixtes-Cote-dIvoire/dp/2296966977?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&link","https://images-eu.ssl-images-amazon.com/images/I/515xJ8prMXL.jpg","9782296966970","2296966977","NULL","NULL"
"133","2842612353","Le pays sans ombre","https://www.amazon.fr/pays-sans-ombre-Abdourahman-Waberi/dp/2842612353?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/51n7ujYupdL.jpg","9782842612351","2842612353","NULL","NULL"
"134","2842613449","Le Dernier survivant de la caravane","https://www.amazon.fr/Dernier-survivant-caravane-Etienne-Goy%C3%A9mid%C3%A9/dp/2842613449?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&ta","https://images-eu.ssl-images-amazon.com/images/I/411RBFFDV1L.jpg","9782842613440","2842613449","NULL","NULL"
"135","2865374238","Contes et légendes touaregs du Niger","https://www.amazon.fr/Contes-l%C3%A9gendes-touaregs-du-Niger/dp/2865374238?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/41P51GRV3XL.jpg","9782865374236","2865374238","NULL","NULL"
"136","2708707337","Nini, mulâtresse du Sénégal","https://www.amazon.fr/Nini-mul%C3%A2tresse-S%C3%A9n%C3%A9gal-Abdoulaye-Sadji/dp/2708707337?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&t","https://images-eu.ssl-images-amazon.com/images/I/41CKJ9F5RML.jpg","9782708707337","2708707337","NULL","NULL"
"137","2253148555","Les amants désunis","https://www.amazon.fr/amants-d%C3%A9sunis-Anouar-Benmalek/dp/2253148555?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/51ky7Z1Z%2BDL.jpg","9782253148555","2253148555","NULL","NULL"
"138","2840989603","Comme on dit en Afrique... Dictons et proverbes africains","https://www.amazon.fr/Comme-Afrique-Dictons-proverbes-africains/dp/2840989603?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautef","https://images-eu.ssl-images-amazon.com/images/I/51PAFK7E5YL.jpg","9782840989608","2840989603","NULL","NULL"
"139","2708701169","Voltaïque","https://www.amazon.fr/Volta%C3%AFque-Ousmane-Semb%C3%A8ne/dp/2708701169?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&l","https://images-eu.ssl-images-amazon.com/images/I/41kS6U15-iL.jpg","9782708701168","2708701169","NULL","NULL"
"140","2350741605","Nouvelles du Soudan","https://www.amazon.fr/Nouvelles-du-Soudan-Ahmad-Al-Malik/dp/2350741605?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&li","https://images-eu.ssl-images-amazon.com/images/I/41iVATAP-iL.jpg","9782350741604","2350741605","NULL","NULL"
"141","2070783480","Pagne de femme","https://www.amazon.fr/Pagne-femme-Ousmane-Diarra/dp/2070783480?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCode=x","https://images-eu.ssl-images-amazon.com/images/I/41SQJAK0ptL.jpg","9782070783489","2070783480","NULL","NULL"
"142","2708705547","Les interprètes","https://www.amazon.fr/interpr%C3%A8tes-Wole-Soyinka/dp/2708705547?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-21&linkCod","https://images-eu.ssl-images-amazon.com/images/I/516TV2HF83L.jpg","9782708705548","2708705547","NULL","NULL"
"143","2296140289","M'pessa et Jengu la déesse des Eaux : Contes du Cameroun","https://www.amazon.fr/Mpessa-Jengu-d%C3%A9esse-Eaux-Cameroun/dp/2296140289?SubscriptionId=AKIAJGGEZEDCGVLJYVUA&tag=artonautefr-2","https://images-eu.ssl-images-amazon.com/images/I/51CVabCjXKL.jpg","9782296140288","2296140289","NULL","NULL"
